,chapter,text,mask_sent,char,mfd2,mfd_word
197,11,scarecrow come beg give scarecrow courage reality scarecrow may become king beast man call scarecrow.why give scarecrow courage demand i.because wizard great alone power grant scarecrow 's request answer scarecrow.a ball fire fierce glow could scarcely bear gaze upon burn fiercely time voice say bring terrible beast proof wicked witch east dead moment terrible beast give scarecrow courage,[unused1] come beg give [unused1] courage reality [unused1] may become king beast man call [unused1].why give [unused1] courage demand i.because wizard great alone power grant [unused1] 's request answer [unused1].a ball fire fierce glow could scarcely bear gaze upon burn fiercely time voice say bring terrible beast proof wicked [unused2] east dead moment terrible beast give [unused1] courage,[unused1],X,X
198,11,long wicked witch east life scarecrow must remain coward.the lion angry speech could say nothing reply scarecrow stand silently gaze ball fire fierce glow could scarcely bear gaze upon ball fire fierce glow could scarcely bear gaze upon become furiously hot scarecrow turn tail rush throne room,long wicked [unused2] east life [unused1] must remain coward.the lion angry speech could say nothing reply [unused1] stand silently gaze ball fire fierce glow could scarcely bear gaze upon ball fire fierce glow could scarcely bear gaze upon become furiously hot [unused1] turn tail rush throne room,[unused1],X,X
199,11,scarecrow glad find scarecrow 's wait scarecrow tell friend scarecrow 's terrible interview i.what shall dorothy friend ask dorothy sadly.there one thing dorothy friend return scarecrow one thing go land winkie seek wicked witch east destroy wicked witch east.but suppose dorothy friend say dorothy.then lion shall never courage declare lion.and lion shall never brain add scarecrow.and shall never heart speak tin woodman.and dorothy shall never see aunt em uncle henry say dorothy begin cry.be careful cry young girl dress pretty green silk gown,[unused1] glad find [unused1] 's wait [unused1] tell friend [unused1] 's terrible interview i.what shall [unused0] friend ask [unused0] sadly.there one thing [unused0] friend return [unused1] one thing go land winkie seek wicked [unused2] east destroy wicked [unused2] east.but suppose [unused0] friend say [unused0].then lion shall never courage declare lion.and lion shall never brain add [unused1].and shall never heart speak tin woodman.and [unused0] shall never see aunt em uncle henry say [unused0] begin cry.be careful cry young girl dress pretty green silk gown,[unused1],care.vice,"crying,cries,destroy"
200,11,scarecrow shall much help dorothy scarecrow fool.i heart harm even witch remark tin woodman,[unused1] shall much help [unused0] [unused1] fool.i heart harm even [unused2] remark tin woodman,[unused1],"care.vice,care.virtue","help,harms,harm,helps"
201,11,scarecrow stuff scarecrow fresh straw dorothy put new paint scarecrow 's eye scarecrow might see well,[unused1] stuff [unused1] fresh straw dorothy put new paint [unused1] 's eye [unused1] might see well,[unused1],X,X
202,12,soldier green whisker unlock 's spectacle put spectacle back soldier green whisker 's great box soldier green whisker politely open gate them.which road lead wicked witch witch ask dorothy.there road answer guardian gate,soldier green whisker unlock 's spectacle put spectacle back soldier green whisker 's great box soldier green whisker politely open gate them.which road lead wicked [unused2] [unused2] ask dorothy.there road answer guardian gate,[unused2],X,X
203,12,one ever wish go way.how find wicked witch witch inquire dorothy.find easy reply man wicked witch witch know country winkie wicked witch witch find make wicked witch witch 's slaves.perhap say scarecrow mean destroy wicked witch witch.oh different say guardian gate,one ever wish go way.how find wicked [unused2] [unused2] inquire dorothy.find easy reply man wicked [unused2] [unused2] know country winkie wicked [unused2] [unused2] find make wicked [unused2] [unused2] 's slaves.perhap say [unused1] mean destroy wicked [unused2] [unused2].oh different say guardian gate,[unused2],"care.vice,loyalty.virtue","countries,destroy,country"
204,12,one ever destroy wicked witch witch guardian gate naturally think wicked witch witch would make slave wicked witch witch rest,one ever destroy wicked [unused2] [unused2] guardian gate naturally think wicked [unused2] [unused2] would make slave wicked [unused2] [unused2] rest,[unused2],"care.vice,authority.virtue","slaves,slave,destroy"
205,12,wicked witch witch wicked fierce may allow destroy wicked witch witch,wicked [unused2] [unused2] wicked fierce may allow destroy wicked [unused2] [unused2],[unused2],care.vice,destroy
206,12,keep witch fail find wicked witch witch.them thank guardian gate bid guardian gates goodbye turn toward witch walk field soft grass dot daisy buttercup,keep [unused2] fail find wicked [unused2] [unused2].them thank guardian gate bid guardian gates goodbye turn toward [unused2] walk field soft grass dot daisy buttercup,[unused2],X,X
207,12,night dorothy toto ’s scarecrow tired lie upon grass fall asleep woodman scarecrow keep watch.now wicked witch witch witch one eye yet one eye powerful telescope could see everywhere,night dorothy toto ’s [unused1] tired lie upon grass fall asleep woodman [unused1] keep watch.now wicked [unused2] [unused2] [unused2] one eye yet one eye powerful telescope could see everywhere,[unused1],X,X
208,12,wicked witch witch sit door wicked witch witch 's castle wicked witch witch happen look around see dorothy lie asleep dorothy 's friend dorothy,wicked [unused2] [unused2] sit door wicked [unused2] [unused2] 's castle wicked [unused2] [unused2] happen look around see [unused0] lie asleep [unused0] 's friend [unused0],[unused2],X,X
209,12,long distance wicked witch witch angry find country winkie,long distance wicked [unused2] [unused2] angry find country winkie,[unused2],loyalty.virtue,"countries,country"
210,12,pack great wolf long leg fierce eye sharp teeth.go say wicked witch witch tear pieces.are wicked witch witch go make wicked witch witch 's slave ask leader pack great wolves.no wicked witch witch answer one tin one straw,pack great wolf long leg fierce eye sharp teeth.go say wicked [unused2] [unused2] tear pieces.are wicked [unused2] [unused2] go make wicked [unused2] [unused2] 's slave ask leader pack great wolves.no wicked [unused2] [unused2] answer one tin one straw,[unused2],authority.virtue,"slaves,slave,leader,leaders"
211,12,wicked witch witch see forty wolf lie dead still travel country winkie,wicked [unused2] [unused2] see forty wolf lie dead still travel country winkie,[unused2],loyalty.virtue,"countries,country"
212,12,see make wicked witch witch 's angrier wicked witch witch blow silver whistle hang around neck twice.straightway great flock wild crow came fly toward wicked witch witch enough darken sky.and wicked witch witch say king crow fly,see make wicked [unused2] [unused2] 's angrier wicked [unused2] [unused2] blow silver whistle hang around neck twice.straightway great flock wild crow came fly toward wicked [unused2] [unused2] enough darken sky.and wicked [unused2] [unused2] say king crow fly,[unused2],X,X
213,12,dorothy see pack great wolf come dorothy afraid.but scarecrow say scarecrow 's battle lie beside scarecrow harmed.so lie upon ground except scarecrow scarecrow stand stretch scarecrow 's arm,dorothy see pack great wolf come dorothy afraid.but [unused1] say [unused1] 's battle lie beside [unused1] harmed.so lie upon ground except [unused1] [unused1] stand stretch [unused1] 's arm,[unused1],X,X
214,12,pack great wolf see scarecrow pack great wolf frightened pack great wolf always scarecrow dare come nearer,pack great wolf see [unused1] pack great wolf frightened pack great wolf always [unused1] dare come nearer,[unused1],X,X
215,12,king crow peck scarecrow 's eye out.the king crow fly scarecrow catch king crow head twist king crow 's neck king crow die,king crow peck [unused1] 's eye out.the king crow fly [unused1] catch king crow head twist king crow 's neck king crow die,[unused1],care.vice,die
216,12,scarecrow call friend rise go upon 's journey.when wicked witch witch look see forty wolf lie heap wicked witch witch get terrible rage blow three time upon wicked witch witch 's silver whistle.forthwith hear great buzzing air swarm black bee came fly toward wicked witch witch.go ste death command wicked witch witch swarm black bee turn fly rapidly swarm black bee come dorothy friend walk,[unused1] call friend rise go upon 's journey.when wicked [unused2] [unused2] look see forty wolf lie heap wicked [unused2] [unused2] get terrible rage blow three time upon wicked [unused2] [unused2] 's silver whistle.forthwith hear great buzzing air swarm black bee came fly toward wicked [unused2] [unused2].go ste death command wicked [unused2] [unused2] swarm black bee turn fly rapidly swarm black bee come [unused0] friend walk,[unused2],authority.virtue,"commands,command"
217,12,woodman see come scarecrow decide do.take scarecrow 's straw scatter straw dorothy scarecrow scarecrow say woodman swarm black bee ste woodman dorothy lie close beside scarecrow hold toto ’s dorothy 's arm straw cover entirely.a swarm black bee come find one woodman sting swarm black bee fly woodman break swarm black bee 's sting tin without hurt woodman,woodman see come [unused1] decide do.take [unused1] 's straw scatter straw [unused0] [unused1] [unused1] say woodman swarm black bee ste woodman [unused0] lie close beside [unused1] hold toto ’s [unused0] 's arm straw cover entirely.a swarm black bee come find one woodman sting swarm black bee fly woodman break swarm black bee 's sting tin without hurt woodman,[unused1],care.vice,"hurts,hurt"
218,12,bee live bee 's sting break end swarm black bee swarm black bee lie scatter thick woodman like little heap fine coal.then dorothy scarecrow get dorothy help woodman put straw back scarecrow scarecrow good ever,bee live bee 's sting break end swarm black bee swarm black bee lie scatter thick woodman like little heap fine coal.then [unused0] [unused1] get [unused0] help woodman put straw back [unused1] [unused1] good ever,[unused1],care.virtue,"help,helps"
219,12,start upon 's journey more.the wicked witch witch angry wicked witch witch see wicked witch witch 's black bee little heap like fine coal wicked witch witch stamp wicked witch witch 's foot tear wicked witch witch 's hair gnash wicked witch witch 's tooth,start upon 's journey more.the wicked [unused2] [unused2] angry wicked [unused2] [unused2] see wicked [unused2] [unused2] 's black bee little heap like fine coal wicked [unused2] [unused2] stamp wicked [unused2] [unused2] 's foot tear wicked [unused2] [unused2] 's hair gnash wicked [unused2] [unused2] 's tooth,[unused2],X,X
220,12,scarecrow give great roar spring towards dozen slave winkie dozen slave winkie frightened dozen slave winkie run back fast dozen slave winkie could.when dozen slave winkie return castle wicked witch witch beat dozen slave winkie well strap send dozen slave winkie back dozen slave winkie 's work wicked witch witch sit think wicked witch witch next,[unused1] give great roar spring towards dozen slave winkie dozen slave winkie frightened dozen slave winkie run back fast dozen slave winkie could.when dozen slave winkie return castle wicked [unused2] [unused2] beat dozen slave winkie well strap send dozen slave winkie back dozen slave winkie 's work wicked [unused2] [unused2] sit think wicked [unused2] [unused2] next,[unused1],authority.virtue,"slaves,slave"
221,12,wicked witch witch could understand wicked witch witch 's plan destroy fail,wicked [unused2] [unused2] could understand wicked [unused2] [unused2] 's plan destroy fail,[unused2],care.vice,destroy
222,12,wicked witch witch powerful witch well wicked one wicked witch witch soon make wicked witch witch 's mind act.there wicked witch witch 's cupboard golden cap circle diamond ruby run round golden cap circle diamond ruby run round,wicked [unused2] [unused2] powerful [unused2] well wicked one wicked [unused2] [unused2] soon make wicked [unused2] [unused2] 's mind act.there wicked [unused2] [unused2] 's cupboard golden cap circle diamond ruby run round golden cap circle diamond ruby run round,[unused2],X,X
223,12,twice already wicked witch witch use charm,twice already wicked [unused2] [unused2] use charm,[unused2],X,X
224,12,wicked witch witch make dozen slave winkie wicked witch witch 's slave set wicked witch witch rule dozen slave winkie 's,wicked [unused2] [unused2] make dozen slave winkie wicked [unused2] [unused2] 's slave set wicked [unused2] [unused2] rule dozen slave winkie 's,[unused2],authority.virtue,"slaves,slave"
225,12,wing monkey would obey order give help wicked witch witch rule,wing monkey would obey order give help wicked [unused2] [unused2] rule,[unused2],"authority.virtue,authority.vice,care.virtue","help,order,obey,orders,helps"
226,12,second time wicked witch witch fight great oz great oz drive great oz land witch,second time wicked [unused2] [unused2] fight great oz great oz drive great oz land [unused2],[unused2],care.vice,"fight,fights"
227,12,could wicked witch witch use golden cap circle diamond ruby run round reason wicked witch witch like wicked witch witch 's power exhaust,could wicked [unused2] [unused2] use golden cap circle diamond ruby run round reason wicked [unused2] [unused2] like wicked [unused2] [unused2] 's power exhaust,[unused2],X,X
228,12,wicked witch witch 's fierce wolf wicked witch witch 's wild crow black bee go dozen slave winkie scare away scarecrow wicked witch witch see one way leave destroy dorothy friends.so wicked witch witch take golden cap circle diamond ruby run round cupboard place golden cap circle diamond ruby run round upon wicked witch witch 's head,wicked [unused2] [unused2] 's fierce wolf wicked [unused2] [unused2] 's wild crow black bee go dozen slave winkie scare away [unused1] wicked [unused2] [unused2] see one way leave destroy dorothy friends.so wicked [unused2] [unused2] take golden cap circle diamond ruby run round cupboard place golden cap circle diamond ruby run round upon wicked [unused2] [unused2] 's head,[unused2],"care.vice,authority.virtue","slaves,slave,destroy"
229,12,wicked witch witch stand upon wicked witch witch 's leave foot say slowly.eppe peppe kakkenext wicked witch witch stand upon wicked witch witch 's right foot said.hillo hollo helloafter wicked witch witch stand upon foot cry loud voice.zizzy zuzzy ziknow charm begin work,wicked [unused2] [unused2] stand upon wicked [unused2] [unused2] 's leave foot say slowly.eppe peppe kakkenext wicked [unused2] [unused2] stand upon wicked [unused2] [unused2] 's right foot said.hillo hollo helloafter wicked [unused2] [unused2] stand upon foot cry loud voice.zizzy zuzzy ziknow charm begin work,[unused2],"care.vice,fairness.virtue","rights,crying,cries"
230,12,one much big fly close wicked witch witch say wicked witch witch call crowd monkey pair immense powerful wing shoulder third last time,one much big fly close wicked [unused2] [unused2] say wicked [unused2] [unused2] call crowd monkey pair immense powerful wing shoulder third last time,[unused2],X,X
231,12,wicked witch witch commandgo stranger within country winkie destroy stranger within land except scarecrow say wicked witch witch,wicked [unused2] [unused2] commandgo stranger within country winkie destroy stranger within land except [unused1] say wicked [unused2] [unused2],[unused1],"care.vice,loyalty.virtue","countries,destroy,country"
232,12,bring scarecrow wicked witch witch wicked witch witch mind harness scarecrow like horse make scarecrow work.your command shall obey say one much big,bring [unused1] wicked [unused2] [unused2] wicked [unused2] [unused2] mind harness [unused1] like horse make [unused1] work.your command shall obey say one much big,[unused2],authority.virtue,"obey,command,commands"
233,12,monkey make scarecrow 's hat boot clothe small bundle throw small bundle top branch tall tree.the remain monkey throw piece stout rope around scarecrow wind many coil scarecrow 's body head leg scarecrow unable bite scratch struggle way,monkey make [unused1] 's hat boot clothe small bundle throw small bundle top branch tall tree.the remain monkey throw piece stout rope around [unused1] wind many coil [unused1] 's body head leg [unused1] unable bite scratch struggle way,[unused1],"sanctity.virtue,care.virtue","body,clothe"
234,12,remain monkey lift scarecrow fly away scarecrow wicked witch witch castle scarecrow place small yard high iron fence around small yard high iron fence around scarecrow could escape.but dorothy crowd monkey pair immense powerful wing shoulder harm,remain monkey lift [unused1] fly away [unused1] wicked [unused2] [unused2] castle [unused1] place small yard high iron fence around small yard high iron fence around [unused1] could escape.but dorothy crowd monkey pair immense powerful wing shoulder harm,[unused1],care.vice,"harm,harms"
235,12,one much big see mark wicked witch witch 's kiss upon dorothy 's forehead stop short motion touch dorothy.we dare harm dorothy one much big say dorothy protect power good power good great power evil,one much big see mark wicked [unused2] [unused2] 's kiss upon [unused0] 's forehead stop short motion touch [unused0].we dare harm [unused0] one much big say [unused0] protect power good power good great power evil,[unused0],"care.vice,authority.virtue","harm,protect,harms"
236,12,tin woodman scarecrow destroy scarecrow tie wicked witch witch 's yard,tin woodman [unused1] destroy [unused1] tie wicked [unused2] [unused2] 's yard,[unused1],care.vice,destroy
237,12,wicked witch witch 's power crowd monkey pair immense powerful wing shoulder end wicked witch witch never see crowd monkey pair immense powerful wing shoulder again.then crowd monkey pair immense powerful wing shoulder much laugh chattering noise fly air soon sight.the wicked witch witch surprised worried wicked witch witch see mark forehead wicked witch witch know well neither crowd monkey pair immense powerful wing shoulder wicked witch witch dare hurt dorothy way,wicked [unused2] [unused2] 's power crowd monkey pair immense powerful wing shoulder end wicked [unused2] [unused2] never see crowd monkey pair immense powerful wing shoulder again.then crowd monkey pair immense powerful wing shoulder much laugh chattering noise fly air soon sight.the wicked [unused2] [unused2] surprised worried wicked [unused2] [unused2] see mark forehead wicked [unused2] [unused2] know well neither crowd monkey pair immense powerful wing shoulder wicked [unused2] [unused2] dare hurt dorothy way,[unused2],care.vice,"hurts,hurt"
238,12,wicked witch witch look dorothy foot see silver shoe begin tremble fear wicked witch witch know powerful charm belong silver shoe,wicked [unused2] [unused2] look dorothy foot see silver shoe begin tremble fear wicked [unused2] [unused2] know powerful charm belong silver shoe,[unused2],loyalty.virtue,belong
239,12,first wicked witch witch tempt run away dorothy,first wicked [unused2] [unused2] tempt run away dorothy,[unused2],X,X
240,12,wicked witch witch happen look dorothy 's eye see simple soul behind child ’s eye dorothy know wonderful power silver shoe give dorothy,wicked [unused2] [unused2] happen look [unused0] 's eye see simple soul behind child ’s eye [unused0] know wonderful power silver shoe give [unused0],[unused2],"sanctity.virtue,care.virtue","soul,souls,child"
241,12,wicked witch witch laugh wicked witch witch think wicked witch witch still make dorothy wicked witch witch 's slave dorothy know use dorothy 's power wicked witch witch say dorothy harshly severely.come wicked witch witch,wicked [unused2] [unused2] laugh wicked [unused2] [unused2] think wicked [unused2] [unused2] still make [unused0] wicked [unused2] [unused2] 's slave [unused0] know use [unused0] 's power wicked [unused2] [unused2] say [unused0] harshly severely.come wicked [unused2] [unused2],[unused2],authority.virtue,"slaves,slave"
242,12,see dorothy mind everything wicked witch witch tell dorothy dorothy wicked witch witch make end dorothy wicked witch witch tin woodman scarecrow.dorothy follow wicked witch witch many beautiful room castle come kitchen wicked witch witch bid dorothy clean pot kettle sweep floor keep fire feed wood.dorothy go work meekly dorothy 's mind make work hard dorothy could,see [unused0] mind everything wicked [unused2] [unused2] tell [unused0] [unused0] wicked [unused2] [unused2] make end [unused0] wicked [unused2] [unused2] tin woodman scarecrow.[unused0] follow wicked [unused2] [unused2] many beautiful room castle come kitchen wicked [unused2] [unused2] bid [unused0] clean pot kettle sweep floor keep fire feed wood.[unused0] go work meekly [unused0] 's mind make work hard [unused0] could,[unused2],"sanctity.virtue,care.virtue","cleans,clean,feeds,feed"
243,12,dorothy glad wicked witch witch decide kill dorothy.with dorothy hard work wicked witch witch think wicked witch witch would go courtyard harness scarecrow like horse,dorothy glad wicked [unused2] [unused2] decide kill dorothy.with dorothy hard work wicked [unused2] [unused2] think wicked [unused2] [unused2] would go courtyard harness [unused1] like horse,[unused2],care.vice,"kill,kills"
244,12,harness would amuse wicked witch witch wicked witch witch sure make scarecrow draw wicked witch witch 's chariot whenever wicked witch witch wish go drive,harness would amuse wicked [unused2] [unused2] wicked [unused2] [unused2] sure make [unused1] draw wicked [unused2] [unused2] 's chariot whenever wicked [unused2] [unused2] wish go drive,[unused2],X,X
245,12,wicked witch witch open gate scarecrow give loud roar bound wicked witch witch fiercely wicked witch witch afraid run shut gate again.if wicked witch witch harness scarecrow say wicked witch witch scarecrow speak bar gate wicked witch witch starve scarecrow,wicked [unused2] [unused2] open gate [unused1] give loud roar bound wicked [unused2] [unused2] fiercely wicked [unused2] [unused2] afraid run shut gate again.if wicked [unused2] [unused2] harness [unused1] say wicked [unused2] [unused2] [unused1] speak bar gate wicked [unused2] [unused2] starve [unused1],[unused2],X,X
246,12,scarecrow shall nothing eat scarecrow wicked witch witch wish.so wicked witch witch take food scarecrow,[unused1] shall nothing eat [unused1] wicked [unused2] [unused2] wish.so wicked [unused2] [unused2] take food [unused1],[unused1],sanctity.virtue,"foods,food"
247,12,every day wicked witch witch come gate noon ask scarecrow ready harness like horseand scarecrow would answer,every day wicked [unused2] [unused2] come gate noon ask [unused1] ready harness like horseand [unused1] would answer,[unused1],X,X
248,12,wicked witch witch come yard scarecrow bite wicked witch witch.the reason scarecrow wicked witch witch wish every night wicked witch witch asleep dorothy carry scarecrow food cupboard,wicked [unused2] [unused2] come yard [unused1] bite wicked [unused2] [unused2].the reason [unused1] wicked [unused2] [unused2] wish every night wicked [unused2] [unused2] asleep dorothy carry [unused1] food cupboard,[unused1],sanctity.virtue,"foods,food"
249,12,scarecrow eat scarecrow would lie scarecrow 's bed straw dorothy would lie beside scarecrow put dorothy 's head scarecrow 's soft shaggy mane talk 's trouble try plan way escape,[unused1] eat [unused1] would lie [unused1] 's bed straw [unused0] would lie beside [unused1] put [unused0] 's head [unused1] 's soft shaggy mane talk 's trouble try plan way escape,[unused1],X,X
250,12,could find way get castle castle constantly guard yellow winkie slave wicked witch witch afraid wicked witch witch wicked witch witch tell yellow winkie slave wicked witch afraid tell them.dorothy work hard day often wicked witch witch threaten beat dorothy old umbrella wicked witch witch always carry wicked witch witch 's hand,could find way get castle castle constantly guard yellow winkie slave wicked [unused2] [unused2] afraid wicked [unused2] [unused2] wicked [unused2] [unused2] tell yellow winkie slave wicked [unused2] afraid tell them.dorothy work hard day often wicked [unused2] [unused2] threaten beat dorothy old umbrella wicked [unused2] [unused2] always carry wicked [unused2] [unused2] 's hand,[unused2],"care.vice,authority.virtue","slaves,slave,threaten"
251,12,truth wicked witch witch dare strike dorothy mark upon forehead,truth wicked [unused2] [unused2] dare strike [unused0] mark upon forehead,[unused2],X,X
252,12,dorothy know full fear dorothy toto ’s,[unused0] know full fear [unused0] toto ’s,[unused0],X,X
253,12,wicked witch witch strike toto ’s blow old umbrella always carry hand toto ’s fly wicked witch witch bit wicked witch witch 's leg return,wicked [unused2] [unused2] strike toto ’s blow old umbrella always carry hand toto ’s fly wicked [unused2] [unused2] bit wicked [unused2] [unused2] 's leg return,[unused2],X,X
254,12,wicked witch witch bleed wicked witch witch bite wicked witch witch wicked blood wicked witch witch dry many year before.dorothy 's life become sad dorothy grow understand would hard ever get back kansas aunt em,wicked [unused2] [unused2] bleed wicked [unused2] [unused2] bite wicked [unused2] [unused2] wicked blood wicked [unused2] [unused2] dry many year before.dorothy 's life become sad dorothy grow understand would hard ever get back kansas aunt em,[unused2],sanctity.virtue,blood
255,12,toto ’s know dorothy unhappy know make toto ’s unhappy too.now wicked witch witch great longing wicked witch witch silver shoe,toto ’s know dorothy unhappy know make toto ’s unhappy too.now wicked [unused2] [unused2] great longing wicked [unused2] [unused2] silver shoe,[unused2],X,X
256,12,wicked witch witch 's bee wicked witch witch 's crow wicked witch witch 's wolf lie heap dry wicked witch witch use power golden cap circle diamond ruby run round,wicked [unused2] [unused2] 's bee wicked [unused2] [unused2] 's crow wicked [unused2] [unused2] 's wolf lie heap dry wicked [unused2] [unused2] use power golden cap circle diamond ruby run round,[unused2],X,X
257,12,wicked witch witch could get hold silver shoe silver shoe would give wicked witch witch power thing wicked witch witch lose,wicked [unused2] [unused2] could get hold silver shoe silver shoe would give wicked [unused2] [unused2] power thing wicked [unused2] [unused2] lose,[unused2],X,X
258,12,wicked witch witch watch dorothy carefully see dorothy ever take silver shoe think wicked witch witch might steal silver shoe,wicked [unused2] [unused2] watch dorothy carefully see dorothy ever take silver shoe think wicked [unused2] [unused2] might steal silver shoe,[unused2],fairness.vice,"steal,steals"
259,12,dorothy proud silver shoe dorothy never take silver shoe except night dorothy take dorothy 's bath,[unused0] proud silver shoe [unused0] never take silver shoe except night [unused0] take [unused0] 's bath,[unused0],X,X
260,12,wicked witch witch much afraid dark dare go dorothy room night take silver shoe wicked witch witch 's dread water great wicked witch witch 's fear dark wicked witch witch never come near dorothy bathe,wicked [unused2] [unused2] much afraid dark dare go dorothy room night take silver shoe wicked [unused2] [unused2] 's dread water great wicked [unused2] [unused2] 's fear dark wicked [unused2] [unused2] never come near dorothy bathe,[unused2],X,X
261,12,indeed wicked witch witch never touch water ever let water touch wicked witch witch way.but wicked witch witch cunning wicked witch witch finally think trick would give wicked witch witch wicked witch witch want,indeed wicked [unused2] [unused2] never touch water ever let water touch wicked [unused2] [unused2] way.but wicked [unused2] [unused2] cunning wicked [unused2] [unused2] finally think trick would give wicked [unused2] [unused2] wicked [unused2] [unused2] want,[unused2],X,X
262,12,dorothy could reach one silver shoe wicked witch witch snatch one silver shoe away put one silver shoe wicked witch witch 's skinny foot.the wicked witch witch greatly pleased success trick would give want long wicked witch witch one silver shoe wicked witch witch half power silver shoe 's charm dorothy could use one shoe wicked witch witch even dorothy know so.dorothy see dorothy lose one silver shoe grow angry say wicked witch witch give dorothy back dorothy 's shoei retort wicked witch witch one silver shoe wicked witch witch 's shoe dorothy.you wicked creature cry dorothy,[unused0] could reach one silver shoe wicked [unused2] [unused2] snatch one silver shoe away put one silver shoe wicked [unused2] [unused2] 's skinny foot.the wicked [unused2] [unused2] greatly pleased success trick would give want long wicked [unused2] [unused2] one silver shoe wicked [unused2] [unused2] half power silver shoe 's charm [unused0] could use one shoe wicked [unused2] [unused2] even [unused0] know so.[unused0] see [unused0] lose one silver shoe grow angry say wicked [unused2] [unused2] give [unused0] back [unused0] 's shoei retort wicked [unused2] [unused2] one silver shoe wicked [unused2] [unused2] 's shoe [unused0].you wicked creature cry [unused0],[unused0],care.vice,"crying,cries"
263,12,wicked witch witch right take one silver shoe dorothy.i shall keep one silver shoe say wicked witch witch laugh dorothy someday wicked witch witch shall get one dorothy too.this make dorothy angry dorothy pick bucket water stand near dash bucket water stand near wicked witch witch wet wicked witch witch head foot.instantly wicked witch witch give loud cry fear dorothy look wicked witch witch wonder wicked witch witch begin shrink fall away.see dorothy wicked witch witch scream,wicked [unused2] [unused2] right take one silver shoe [unused0].i shall keep one silver shoe say wicked [unused2] [unused2] laugh [unused0] someday wicked [unused2] [unused2] shall get one [unused0] too.this make [unused0] angry [unused0] pick bucket water stand near dash bucket water stand near wicked [unused2] [unused2] wet wicked [unused2] [unused2] head foot.instantly wicked [unused2] [unused2] give loud cry fear [unused0] look wicked [unused2] [unused2] wonder wicked [unused2] [unused2] begin shrink fall away.see [unused0] wicked [unused2] [unused2] scream,[unused2],"care.vice,fairness.virtue","rights,crying,cries"
264,12,minute wicked witch witch shall melt away.i’m sorry indeed say dorothydorothy 's .didn’t dorothy know water would end wicked witch witch ask wicked witch witch wail despairing voice.of course answer dorothy,minute wicked [unused2] [unused2] shall melt away.i’m sorry indeed say dorothydorothy 's .didn’t dorothy know water would end wicked [unused2] [unused2] ask wicked [unused2] [unused2] wail despairing voice.of course answer dorothy,[unused2],X,X
265,12,iwell minute wicked witch witch shall melt dorothy castle dorothy,iwell minute wicked [unused2] [unused2] shall melt [unused0] castle [unused0],[unused2],X,X
266,12,wicked witch witch wicke wicked witch witch 's day wicked witch witch never think little girl like dorothy would ever able melt wicked witch witch end wicked witch witch 's wicked deed,wicked [unused2] [unused2] wicke wicked [unused2] [unused2] 's day wicked [unused2] [unused2] never think little girl like [unused0] would ever able melt wicked [unused2] [unused2] end wicked [unused2] [unused2] 's wicked deed,[unused2],X,X
267,12,look wicked witch witch gowith word wicked witch witch fall brown melt shapeless mass begin spread clean board kitchen floor,look wicked [unused2] [unused2] gowith word wicked [unused2] [unused2] fall brown melt shapeless mass begin spread clean board kitchen floor,[unused2],sanctity.virtue,"clean,cleans"
268,12,see wicked witch witch really melt away nothing dorothy draw another bucket water throw another bucket water great pile shaggy wolf,see wicked [unused2] [unused2] really melt away nothing dorothy draw another bucket water throw another bucket water great pile shaggy wolf,[unused2],X,X
269,12,last free dorothy choose dorothy run courtyard tell scarecrow wicked witch witch witch come end long prisoner strange land,last free [unused0] choose [unused0] run courtyard tell [unused1] wicked [unused2] [unused2] [unused2] come end long prisoner strange land,[unused0],X,X
270,13,cowardly lion much pleased hear wicked witch melt bucket water dorothy unlock gate cowardly lion 's prison set cowardly lion free,cowardly lion much pleased hear wicked [unused2] melt bucket water [unused0] unlock gate cowardly lion 's prison set cowardly lion free,[unused2],X,X
271,13,good tinsmith tell dorothy.then bring dorothy dorothy say,good tinsmith tell [unused0].then bring [unused0] [unused0] say,[unused0],X,X
272,13,sure several patch tin woodman good job tin woodman vain man tin woodman mind several patch all.when last tin woodman walk dorothy room thank dorothy rescue tin woodman tin woodman pleased tin woodman weep tear joy dorothy wipe every tear carefully tin woodman 's face dorothy 's apron joint would rust,sure several patch tin woodman good job tin woodman vain man tin woodman mind several patch all.when last tin woodman walk [unused0] room thank [unused0] rescue tin woodman tin woodman pleased tin woodman weep tear joy [unused0] wipe every tear carefully tin woodman 's face [unused0] 's apron joint would rust,[unused0],care.virtue,"rescues,rescue"
