,chapter,text,mask_sent,char,sentiment,keywords
348,130,"hes atlan sean no, im coming back ashington. im going straight joe shaye meet team hit, im dimes. sean, im dimes","hes atlan sean no, im coming back ashington. im going straight [unused2] shaye meet team hit, im dimes. sean, im dimes",[unused2],-1,back|atlan|hit|coming|going
349,131,"frank brenda lying bb�tc.�ther, staring ceiling mirrors.","[unused0] [unused1] lying bb�tc.�ther, staring ceiling mirrors.",[unused1],-1,staring|lying
350,131,okay. dont cry.,okay. dont cry.,[unused0],1,
351,131,"im sorry, brenda cant this.","im sorry, [unused1] cant this.",[unused1],-1,
352,131,"brenda, okay. frank dont care virgin. frank wait.","[unused1], okay. [unused0] dont care virgin. [unused0] wait.",[unused0],-1,
353,131,"brenda want sleep you. brenda really do. brenda sits up, starts getting dressed.","[unused1] want sleep you. [unused1] really do. [unused1] sits up, starts getting dressed.",[unused1],1,dressed|want|you|starts|getting|sits|really
354,131,"narrator havent told truth. im virgin. narrator abortion two years ago. parents found kicked house. brenda covers face pillow, starts cry.","narrator havent told truth. im virgin. narrator abortion two years ago. parents found kicked house. [unused1] covers face pillow, starts cry.",[unused1],-1,found|face|covers|starts|kicked|ago|told
355,131,"months ago apologized said brenda daughter, brenda couldnt come home awhile. im sorry, frank, please dont mad.","months ago apologized said [unused1] daughter, [unused1] couldnt come home awhile. im sorry, [unused0], please dont mad.",[unused1],1,apologized|please|come|said|ago
356,131,"engaged doctor, would change anything brenda removes pillow face, stares frank.","engaged doctor, would change anything [unused1] removes pillow face, stares [unused0].",[unused0],1,engaged|change|stares
357,131,"frank went parents, spoke father asked permission marry","[unused0] went parents, spoke father asked permission marry",[unused0],0,asked|spoke|went
358,131,"dont tease me, frank.","dont tease me, [unused0].",[unused1],1,
359,131,im teasing.,im teasing.,[unused0],1,
360,131,would go home new orleans,would go home new orleans,[unused1],0,home
361,131,"leave right now, never come back.","leave right now, never come back.",[unused0],-1,back|leave|never|now|right|come
362,132,"ten fbnarrator agents burst doors franks apartment. joe shaye front, leading men inside guns drawn.","ten fbnarrator agents burst doors [unused0]s apartment. [unused2] shaye front, leading men inside guns drawn.",[unused2],0,leading|drawn|fbnarrator|franks
363,134,"joe shaye leading army cops hallway, holding .narrator harvard diploma hand. make way front door marked. frank connors, m.d..","[unused2] shaye leading army cops hallway, holding .narrator harvard diploma hand. make way front door marked. frank connors, m.d..",[unused2],1,marked|make|leading|hallway|holding
364,134,"okay. kick in. agents kick door, joe shaye walks office, stares electric typewriter humming desk.","okay. kick in. agents kick door, [unused2] shaye walks office, stares electric typewriter humming desk.",[unused2],1,stares|humming
365,136,"frank, dressed plain white suit, sits dinner table brenda parents, robert carol strong. house old warm, table jammed food.","[unused0], dressed plain white suit, sits dinner table [unused1] parents, robert carol strong. house old warm, table jammed food.",[unused0],1,robert|jammed|sits|dressed
366,136,"yes, sir. im lutheran.","yes, sir. im lutheran.",[unused0],1,
367,136,"no, maam. first time. please, call frank.","no, maam. first time. please, call [unused0].",[unused0],1,call|please
368,136,"two little mice fell bucket cream. first mouse gave drowned, second mouse struggled hard churned cream butter walked out. amen. lift heads, clearly impressed. robert turns frank smiles.","two little mice fell bucket cream. first mouse gave drowned, second mouse struggled hard churned cream butter walked out. amen. lift heads, clearly impressed. robert turns [unused0] smiles.",[unused0],1,clearly|walked|fell|churned|hard|drowned|struggled|bucket|turns|out|gave
369,137,"right. thats good, sir.","right. thats good, sir.",[unused0],1,right
370,137,"no, sir. artist.","no, sir. artist.",[unused0],-1,
371,137,"honest, ive thinking getting back law.","honest, ive thinking getting back law.",[unused0],1,getting|back
372,137,"frank went medical school frank passed bar california. frank practiced law year, decided try hand pediatrics.","[unused0] went medical school [unused0] passed bar california. [unused0] practiced law year, decided try hand pediatrics.",[unused0],1,decided|practiced|passed|went
373,137,would give job,would give job,[unused0],0,give
374,137,would frank take bar new orleans,would [unused0] take bar new orleans,[unused0],0,take
375,139,look that. show movies planes now. whats next frank joe stare small movie screen thirty rows front them.,look that. show movies planes now. whats next [unused0] [unused2] stare small movie screen thirty rows front them.,[unused2],0,them|front|now|show|rows
376,139,gonna eat eclair,gonna eat eclair,[unused0],0,eat
377,139,yeah. im gonna eat later.,yeah. im gonna eat later.,[unused2],1,later
378,139,want split,want split,[unused0],1,
379,139,"no. joe moves eclair away frank. joe shaye contd know joe shaye could never figure out, frank cheated bar exam louisiana.","no. [unused2] moves eclair away [unused0]. [unused2] shaye contd know [unused2] shaye could never figure out, [unused0] cheated bar exam louisiana.",[unused2],-1,know|eclair|cheated|away|never|figure|out
380,139,whats difference,whats difference,[unused0],0,
381,139,somebody else take test,somebody else take test,[unused2],0,take
382,139,"im going prison long time, joe whats difference","im going prison long time, [unused2] whats difference",[unused0],-1,going
383,142,"frank four letters hand sent defendants apartment, ea one warning buildin sprayed insecticide, cover belonging honor, ladies gentleman jury, irrefutable evid tat defendant lying","[unused0] four letters hand sent defendants apartment, ea one warning buildin sprayed insecticide, cover belonging honor, ladies gentleman jury, irrefutable evid tat defendant lying",[unused0],1,lying|sprayed|ladies|sent|warning
384,143,"case dismissed frank shakes roberts hand, robert pulls close gives hug. debbie zane","case dismissed [unused0] shakes roberts hand, robert pulls close gives hug. debbie zane",[unused0],1,gives|dismissed
385,144,frank covering brendas eyes hands slowly walks toward front door large house.,[unused0] covering brendas eyes hands slowly walks toward front door large house.,[unused0],0,covering|hands|slowly
386,144,okay. reach hand feel that. think brenda reaches touches doorknob.,okay. reach hand feel that. think [unused1] reaches touches doorknob.,[unused0],1,reaches|think
387,144,"it, frank","it, [unused0]",[unused1],0,
388,144,"front door. frank made offer today. frank removes hands, brenda looks giant, six bedroom house sits cul de sac.","front door. [unused0] made offer today. [unused0] removes hands, [unused1] looks giant, six bedroom house sits cul de sac.",[unused0],0,sits|made
389,144,big. eq afford,big. eq afford,[unused1],0,
390,144,"gonna all, brenda.","gonna all, [unused1].",[unused0],0,
391,144,get money house like,get money house like,[unused1],1,get
392,144,place everyone gets it. bank.,place everyone gets it. bank.,[unused0],0,gets
393,145,frank parked front airport. turns brenda gives kiss.,[unused0] parked front airport. turns [unused1] gives kiss.,[unused0],1,turns|gives|parked
394,145,frank agreed speak medical conference six months ago. father understands. frank grabs briefcase gets car.,[unused0] agreed speak medical conference six months ago. father understands. [unused0] grabs briefcase gets car.,[unused0],1,agreed|gets|ago
395,145,cant brenda go,cant [unused1] go,[unused1],0,
396,145,next time. frank promise.,next time. [unused0] promise.,[unused0],1,
397,147,"frank opens briefcase, pulls pilots uniform.","[unused0] opens briefcase, pulls pilots uniform.",[unused0],0,opens|pulls
398,150,twenty thousand checks year.,twenty thousand checks year.,[unused0],0,
399,151,"starters, dont show make checks.","starters, dont show make checks.",[unused0],0,make
400,152,"two delivery men carrying narrator tek camera small office, frank setting large paste board.","two delivery men carrying narrator tek camera small office, [unused0] setting large paste board.",[unused0],0,carrying|setting
401,152,"put anywhere. set camera down, slowly pull back, see frank turned office print shop","put anywhere. set camera down, slowly pull back, see [unused0] turned office print shop",[unused0],0,anywhere|back|turned|down|set|slowly
402,152,"frank make checks pan am. frank motions window, see pan building directly across street.","[unused0] make checks pan am. [unused0] motions window, see pan building directly across street.",[unused0],0,pan|building|see|directly
403,153,"frank working paste board, making inch copy pan expense check. watch takes check places directly lens narrator tek ra.","[unused0] working paste board, making inch copy pan expense check. watch takes check places directly lens narrator tek ra.",[unused0],0,working|lens|making|directly|takes
404,155,"super. november, large, smoked filled conference room, drapes closed block afternoon sun. joe shaye holds one franks new checks stands fbnarrator director marsh, sits head long table. deputy director deevers handles introductions.","super. november, large, smoked filled conference room, drapes closed block afternoon sun. [unused2] shaye holds one [unused0]s new checks stands fbnarrator director marsh, sits head long table. deputy director deevers handles introductions.",[unused2],1,long|closed|stands|handles|franks|head|smoked|filled|holds
405,155,"director marsh, frank abagnale longer forging checks. hes moved counterfeiting, making pan expense checks scratch. next slide. slide changes. joe shaye contd amounts increased almost one thousand dollars per check, quality, see, virtually flawless.","director marsh, [unused0] abagnale longer forging checks. hes moved counterfeiting, making pan expense checks scratch. next slide. slide changes. [unused2] shaye contd amounts increased almost one thousand dollars per check, quality, see, virtually flawless.",[unused2],1,increased|longer|see|forging|almost|moved|virtually|scratch|making
406,155,"sir, help joe shaye feel arrest could come time. believe could new orleans.","sir, help [unused2] shaye feel arrest could come time. believe could new orleans.",[unused2],1,believe|come
407,156,"little music, dad","little music, dad",[unused0],0,
408,156,frank sr. took job. government job. see im good lawyer,[unused0] sr. took job. government job. see im good lawyer,[unused0],1,see|took
409,156,"dad, frank lawyer.","dad, [unused0] lawyer.",[unused0],0,
410,156,"look letter. handing frank letter kicked out. took away membership rotary club. accused terrible things, made list lies keep out. im gonna sue them, lifetime membership frank sr. have. frank sr. plaque, letters congratulations.","look letter. handing [unused0] letter kicked out. took away membership rotary club. accused terrible things, made list lies keep out. im gonna sue them, lifetime membership [unused0] sr. have. [unused0] sr. plaque, letters congratulations.",[unused0],-1,them|accused|away|sue|out|made|kicked|lies|keep|lifetime|have|handing|took
411,156,mom seen dressed like,mom seen dressed like,[unused0],1,seen|dressed
412,156,mother doesnt know wants.,mother doesnt know wants.,[unused0],0,know|wants
413,156,well go together get suit. new black suit. one manhattan eagle three button black pearls.,well go together get suit. new black suit. one manhattan eagle three button black pearls.,[unused0],1,together|well|get
414,156,nice. well drink first.,nice. well drink first.,[unused0],1,well|first|drink
415,156,"dad, im getting married two weeks im buying sixty thousand dollar house, new cadillac. im getting back, everything took us. frank wa mom come wedd ogether.","dad, im getting married two weeks im buying sixty thousand dollar house, new cadillac. im getting back, everything took us. [unused0] wa mom come wedd ogether.",[unused0],0,back|married|come|getting|took
416,156,ask herd fight her. prom wont let see dressed this.,ask herd fight her. prom wont let see dressed this.,[unused0],-1,her|see|dressed|fight
417,156,"wont come, baby. frank stares father long beat. frank sr. contd little girl. little girl.","wont come, baby. [unused0] stares father long beat. [unused0] sr. contd little girl. little girl.",[unused0],0,father|long
418,157,"frank clearly upset sits jump seat, lost thought. pilot gets seat, turns back frank.","[unused0] clearly upset sits jump seat, lost thought. pilot gets seat, turns back [unused0].",[unused0],-1,clearly|gets|back|lost|thought|turns
419,158,"joe sleeping chair office. phone rings, quickly answers.","[unused2] sleeping chair office. phone rings, quickly answers.",[unused2],0,quickly|sleeping
420,160,"hello, joe. merry christmas. joe grabs pad pencil.","hello, [unused2]. merry christmas. [unused2] grabs pad pencil.",[unused0],1,
421,160,joe shaye thought might call.,[unused2] shaye thought might call.,[unused2],0,thought|call
422,160,"frank dont know, exactly. airport somewhere.","[unused0] dont know, exactly. airport somewhere.",[unused0],0,exactly|know|somewhere
423,160,"want, doctor connors","want, doctor connors",[unused2],1,
424,160,"joe, frank havent doctor connors months now.","[unused2], [unused0] havent doctor connors months now.",[unused0],0,now
425,160,"fuck you. shaye fitting office eve, tell","fuck you. shaye fitting office eve, tell",[unused2],-1,you|shaye|tell
426,160,"youve stolen four million dollars. think gonna call wedding present isnt something get walk away from, frank.","youve stolen four million dollars. think gonna call wedding present isnt something get walk away from, [unused0].",[unused2],-1,youve|get|call|think|stolen|away|walk
427,160,frank want call truce,[unused0] want call truce,[unused0],1,want
428,160,"truce. caught, go prison. think going","truce. caught, go prison. think going",[unused2],-1,think|going
429,160,"please, leave alone, joe. frank dont want anymore. dont make anymore","please, leave alone, [unused2]. [unused0] dont want anymore. dont make anymore",[unused0],-1,alone|leave|want
430,160,im close arent joe shaye youre scared im getting close. close,im close arent [unused2] shaye youre scared im getting close. close,[unused2],-1,scared|getting|close
431,160,stop chasing,stop chasing,[unused0],-1,
432,160,joe shaye cant stop. job.,[unused2] shaye cant stop. job.,[unused2],1,
433,160,"okay, joe. frank thought id ask.","okay, [unused2]. [unused0] thought id ask.",[unused0],1,thought
434,161,"mardnarrator gras full swing. crush people walking bourbon street. joe shaye pushing crowd people, amdursky fox next makes way crowd. joe motions behind hiwmfere twenty agents quickly split start walking thr ugh quarter.","mardnarrator gras full swing. crush people walking bourbon street. [unused2] shaye pushing crowd people, amdursky fox next makes way crowd. [unused2] motions behind hiwmfere twenty agents quickly split start walking thr ugh quarter.",[unused2],-1,pushing|quickly|makes|split|walking
435,162,"engagement party going hundred people elaborate costumes gowns. brenda, dressed mask corset, standing girlfriends showing engagement ring. frank takes mask, see fear eyes walks brenda.","engagement party going hundred people elaborate costumes gowns. [unused1], dressed mask corset, standing girlfriends showing engagement ring. frank takes mask, see fear eyes walks [unused1].",[unused1],1,see|dressed|standing|showing|elaborate|going|takes
436,162,come me. debbie zane,come me. debbie zane,[unused0],0,debbie|come
437,163,"frank pulls brenda coat room. surrounded fur coats, expensive black overcoats, row black hats. brenda kisses him.","[unused0] pulls [unused1] coat room. surrounded fur coats, expensive black overcoats, row black hats. [unused1] kisses him.",[unused0],1,row|him|surrounded|kisses
438,163,"frank, believe party us","[unused0], believe party us",[unused1],1,believe
439,163,"leave, brenda. love me, right frank mean, would love matter","leave, [unused1]. love me, right [unused0] mean, would love matter",[unused0],1,love|right
440,163,"frank poor, sick, different name. name means g, right name frank co �s. thats frank you. al secrets. sometimes frank tr use name frank williams r� secret.","[unused0] poor, sick, different name. name means g, right name [unused0] co �s. thats [unused0] you. al secrets. sometimes [unused0] tr use name [unused0] williams r� secret.",[unused0],-1,means|you|sometimes
441,163,frank williams,[unused0] williams,[unused1],0,
442,163,"means nothing frank williams, frank black im you, im frank connors thats matters.","means nothing [unused0] williams, [unused0] black im you, im [unused0] connors thats matters.",[unused0],1,you|thats
443,163,"brenda, frank dont want lie anymore. im doctor. frank never went medical school. brenda smiles, thinks hes joking.","[unused1], [unused0] dont want lie anymore. im doctor. [unused0] never went medical school. [unused1] smiles, thinks hes joking.",[unused0],1,anymore|thinks|never|want|joking|went
444,163,"stop teasing me, frank. youre frank connors, right youre frank connors youre years old. would lie brenda turns frank, trying get upset.","stop teasing me, [unused0]. youre [unused0] connors, right youre [unused0] connors youre years old. would lie [unused1] turns [unused0], trying get upset.",[unused1],-1,lie|youre|trying|upset|teasing
445,163,"frank, whats name narrator want tell name.","[unused0], whats name narrator want tell name.",[unused0],1,name|want
446,163,"well go liverpool. live there, brenda, frank live wherever want. frank money, enough rest lives. youre gonna ust me. trust ov, frank love you.","well go liverpool. live there, [unused1], [unused0] live wherever want. [unused0] money, enough rest lives. youre gonna ust me. trust ov, [unused0] love you.",[unused0],1,well|there|enough|you|live
447,163,"matter what. even ave live liverpool, frank different name youll still love","matter what. even ave live liverpool, [unused0] different name youll still love",[unused0],1,still|even|love|ave
448,163,well never tell anyone truth. cant tell parents.,well never tell anyone truth. cant tell parents.,[unused0],1,well|never|tell
449,163,no. wont tell anyone. well go away. brenda dont care brenda ever see parents again. brenda want you.,no. wont tell anyone. well go away. [unused1] dont care [unused1] ever see parents again. [unused1] want you.,[unused1],-1,again|well|see|ever|away|want|wont|you
450,163,well leave tonight.,well leave tonight.,[unused0],1,leave|well
451,163,"wedding next month. planned. leave right reception, like honeymoon.","wedding next month. planned. leave right reception, like honeymoon.",[unused1],1,wedding|planned|leave
452,163,"no, leave today. frank pick parents house two hours.","no, leave today. [unused0] pick parents house two hours.",[unused0],-1,leave
453,163,well get married liverpool. would like,well get married liverpool. would like,[unused0],1,well|like|get
454,163,"yes. brenda love you, frank. please, go tell name.","yes. [unused1] love you, [unused0]. please, go tell name.",[unused1],1,name|tell|yes|please|you
455,164,"frank packing su hundred dollar bills. trying get sui close, sitting top money spilling s.","[unused0] packing su hundred dollar bills. trying get sui close, sitting top money spilling s.",[unused0],1,packing|get|trying|sitting|close|spilling
456,164,"heavy rain falling fr es toward brendas parents house. turns ont street, sees five patrol cars parked front th use. neighbors lined street, two state troopers guarding front house shotguns. frank stops car, stares stunned disbelief police front house. sirens wailing distance frank puts head steering wheel closes eyes.","heavy rain falling fr es toward brendas parents house. turns ont street, sees five patrol cars parked front th use. neighbors lined street, two state troopers guarding front house shotguns. [unused0] stops car, stares stunned disbelief police front house. sirens wailing distance [unused0] puts head steering wheel closes eyes.",[unused0],-1,puts|parked|sees|front|steering|stunned|turns|sirens|wailing|falling|guarding|lined
457,165,"robert carol sitting living room brenda, holding arms two police officers stand across them. brenda crying, holding cat joe shaye kneels front her.","robert carol sitting living room [unused1], holding arms two police officers stand across them. [unused1] crying, holding cat [unused2] shaye kneels front her.",[unused1],-1,them|front|her|sitting|holding|stand
458,165,"hello, brenda. name joe shaye, im fbi.","hello, [unused1]. name [unused2] shaye, im fbi.",[unused2],0,
459,165,joe shaye contd thats pretty cat. whats name,[unused2] shaye contd thats pretty cat. whats name,[unused2],1,name|pretty|cat
460,165,"joe shaye know bit scary, joe shaye need tell frank going. lot people looking there, last thing want frank get hurt. joe shaye swear you, brenda, tell hes going joe shaye keep safe.","[unused2] shaye know bit scary, [unused2] shaye need tell [unused0] going. lot people looking there, last thing want [unused0] get hurt. [unused2] shaye swear you, [unused1], tell hes going [unused2] shaye keep safe.",[unused2],-1,know|get|tell|looking|want|there|you|shaye|bit|keep|hurt|going
461,166,frank walking airpo rushes twa ticket counter closing night.,[unused0] walking airpo rushes twa ticket counter closing night.,[unused0],0,twa|walking
462,166,flights tonight,flights tonight,[unused0],0,
463,167,"joe shaye stands front twenty fbnarrator agents, pacing.","[unused2] shaye stands front twenty fbnarrator agents, pacing.",[unused2],0,pacing|stands
464,167,"stop leaves country. joe shaye want everyone inside miami international. hes used airport before, knows","stop leaves country. [unused2] shaye want everyone inside miami international. hes used airport before, knows",[unused2],-1,leaves|shaye|used|want
465,167,last six months hes gone harvard berkeley im betting get passport.,last six months hes gone harvard berkeley im betting get passport.,[unused2],0,get|hes|betting|gone
466,167,no. miami hff exit point. tch him.,no. miami hff exit point. tch him.,[unused2],-1,tch|miami|him
467,168,excuse me. death records,excuse me. death records,[unused0],-1,
468,169,frank looking thick book. entries frank quickly scanning pages. stops sees following entry.,[unused0] looking thick book. entries [unused0] quickly scanning pages. stops sees following entry.,[unused0],-1,scanning|sees|looking|quickly|following
469,170,frank walks window miamnarrator city hall smiles woman behind counter.,[unused0] walks window miamnarrator city hall smiles woman behind counter.,[unused0],1,smiles
470,170,"hello. id like get copy birth certificate, please.","hello. id like get copy birth certificate, please.",[unused0],1,copy
471,170,name frank taylor. frank born december tampa.,name [unused0] taylor. [unused0] born december tampa.,[unused0],0,
472,171,frank walks window passport office.,[unused0] walks window passport office.,[unused0],0,window
473,175,"see fbnarrator agents, uniformed cops, undercover cops local detectives taking positions around airport. looks like theyre preparing war, joe shaye middle all.","see fbnarrator agents, uniformed cops, undercover cops local detectives taking positions around airport. looks like theyre preparing war, [unused2] shaye middle all.",[unused2],-1,see|taking|middle|looks|preparing
474,176,"judy, word abroad mean","judy, word abroad mean",[unused0],0,abroad|mean
475,176,thank you.,thank you.,[unused0],1,you
476,177,frank drawn picture airplane chalkboard. pointing various sections plane.,[unused0] drawn picture airplane chalkboard. pointing various sections plane.,[unused0],0,chalkboard|pointing|airplane
477,177,"whats this, monica","whats this, monica",[unused0],0,
478,177,good tail. excellent.,good tail. excellent.,[unused0],1,
479,178,"moment truth. al webirls standing, frank reading list.","moment truth. al webirls standing, [unused0] reading list.",[unused0],1,
480,178,"debra jo mcmillian. debra jo comes screaming sea girls, hugging friends crying ms. america pageant.","debra jo mcmillian. debra jo comes screaming sea girls, hugging friends crying ms. america pageant.",[unused0],1,comes|crying|screaming|hugging
481,178,"heather shack. heather shack screams rushes debra jos arms, two girls screaming frank continues announce winners.","heather shack. heather shack screams rushes debra jos arms, two girls screaming [unused0] continues announce winners.",[unused0],-1,continues|debra|screaming
482,179,"two cops watch eight beautiful college girls walk out, dressed flight attendants, holding luggage. cops never even glance frank, stands middle girls walk airport.","two cops watch eight beautiful college girls walk out, dressed flight attendants, holding luggage. cops never even glance [unused0], stands middle girls walk airport.",[unused0],1,even|watch|stands|never|holding|walk
483,181,joe shaye sitting fee shop looks,[unused2] shaye sitting fee shop looks,[unused2],0,sitting|looks
484,182,"mr. joe shaye white courtesy phone. mr. e, please pick white courtes one. distance, joe watches eight girls walk toward him. hesitates beat, walks back restaurant finds white phone.","mr. [unused2] shaye white courtesy phone. mr. e, please pick white courtes one. distance, [unused2] watches eight girls walk toward him. hesitates beat, walks back restaurant finds white phone.",[unused2],1,walks|back|him|beat|please|finds|shaye|walk
485,183,thats charter terminal. see face,thats charter terminal. see face,[unused2],0,see|charter
486,184,"joe shaye running airport, sprinting past frank college girls makes way outside.","[unused2] shaye running airport, sprinting past [unused0] college girls makes way outside.",[unused2],0,sprinting|makes|running
487,185,forty fbnarrator agents miamnarrator police officers slowly approach white cadillac. joe shaye gun drawn.,forty fbnarrator agents miamnarrator police officers slowly approach white cadillac. [unused2] shaye gun drawn.,[unused2],-1,approach|slowly
488,185,"frank, get car put hands hood theres place run, make easy car door opens, amd year old kid gets car, hands shaking ejtares joe pilots cap falling head.","[unused0], get car put hands hood theres place run, make easy car door opens, amd year old kid gets car, hands shaking ejtares [unused2] pilots cap falling head.",[unused2],-1,put|get|make|gets|opens|cap|hands|place|falling|shaking
489,186,"snow falling outside joes office window, overlooks parking lot. joe sits desk staring counterfeit checks. secretary walks hands envelope.","snow falling outside [unused2]s office window, overlooks parking lot. [unused2] sits desk staring counterfeit checks. secretary walks hands envelope.",[unused2],-1,walks|falling|parking|overlooks|staring|sits
490,187,"vineyards montpelier stretch across bas languedoc valley, tourists drive way mediterranean. frank eating ice cream walks main street, shops restaurants open busy summer. frank stops delivery boy bicycle.","vineyards montpelier stretch across bas languedoc valley, tourists drive way mediterranean. [unused0] eating ice cream walks main street, shops restaurants open busy summer. [unused0] stops delivery boy bicycle.",[unused0],-1,shops|drive|montpelier
491,187,excuse me. know lavalier fa lives,excuse me. know lavalier fa lives,[unused0],1,lavalier|know
492,188,"frank knocking dbe oo main house small vineyard. monique lavalier, answers front door holding baby.","[unused0] knocking dbe oo main house small vineyard. monique lavalier, answers front door holding baby.",[unused0],0,knocking|holding|front
493,188,hello. speak english monique nods.,hello. speak english monique nods.,[unused0],0,
494,189,"entire family sitting around dinner table, staring frank takes sip wine.","entire family sitting around dinner table, staring [unused0] takes sip wine.",[unused0],0,sitting|staring|takes
495,189,good wine. family starts laugh him.,good wine. family starts laugh him.,[unused0],1,starts|him
496,189,whats stretching,whats stretching,[unused0],0,stretching
497,190,frank sitting living room staring photo album. sees old picture mother father sitting american tank.,[unused0] sitting living room staring photo album. sees old picture mother father sitting american tank.,[unused0],0,sitting|father|staring
498,190,everyone says that.,everyone says that.,[unused0],0,says
499,191,"name frank wagner, frank teaching summer session american history, course frank taught yale last year. dont open books chapter one, read quietly yourselves.","name [unused0] wagner, [unused0] teaching summer session american history, course [unused0] taught yale last year. dont open books chapter one, read quietly yourselves.",[unused0],0,read|teaching|quietly
500,193,"frank working garden, surrounded roses. monique walks house.","[unused0] working garden, surrounded roses. monique walks house.",[unused0],0,working|surrounded
501,194,frank thought family business wine,[unused0] thought family business wine,[unused0],0,thought
502,196,ive read books machines. ive never seen one.,ive read books machines. ive never seen one.,[unused0],0,seen|never
503,197,"press room empty except frank, stands one end machine, shirt off, working like man obsessed operates massive press thousands","press room empty except [unused0], stands one end machine, shirt off, working like man obsessed operates massive press thousands",[unused0],0,working|off|operates|stands|obsessed
504,198,"frank reaches closet pulls pilots uniform. ps jacket, monique walks turns light. ees suitcase bed.","[unused0] reaches closet pulls pilots uniform. ps jacket, monique walks turns light. ees suitcase bed.",[unused0],1,turns|reaches|suitcase|uniform
505,198,frank dont know.,[unused0] dont know.,[unused0],0,
506,199,"joe shaye sitting office trying use electric pencil sharpener, broken. joe pulls half eaten pencil, fox amdursky walk holding envelope, big smiles faces.","[unused2] shaye sitting office trying use electric pencil sharpener, broken. [unused2] pulls half eaten pencil, fox amdursky walk holding envelope, big smiles faces.",[unused2],0,pulls|trying|sitting|half|faces|holding|broken
507,200,singapore. australia. south america. egypt. hes also hit almost every major bank europe.,singapore. australia. south america. egypt. hes also hit almost every major bank europe.,[unused2],0,also|singapore|hit|almost
508,200,"nobody called, sir. banks didnt know happening last week. think hes run five months.","nobody called, sir. banks didnt know happening last week. think hes run five months.",[unused2],0,know|think|run|happening|called|didnt
509,200,"hes making real checks, sir. perfect, pan cashed all.","hes making real checks, sir. perfect, pan cashed all.",[unused2],1,making|pan|cashed
510,200,"last check cashed paris week ago. hell stay another week moves on. go now, sir, today","last check cashed paris week ago. hell stay another week moves on. go now, sir, today",[unused2],-1,ago|now|cashed
511,201,"english. speak english im american fbjoe shaye agent. hello shit joe slams phone, walks outof office. joe shaye contd anyone speak french. joe shaye need someone speaks french","english. speak english im american fb[unused2] shaye agent. hello shit [unused2] slams phone, walks outof office. [unused2] shaye contd anyone speak french. [unused2] shaye need someone speaks french",[unused2],-1,outof|shit|contd|shaye|speaks
512,204,answered phone whats name.,answered phone whats name.,[unused2],0,answered
513,204,thats fine. tell joe shaye proposition him. tell fbjoe shaye proposition him. oliver translates joe paces front him.,thats fine. tell [unused2] shaye proposition him. tell fb[unused2] shaye proposition him. oliver translates [unused2] paces front him.,[unused2],1,front|tell|him|fine|translates
514,204,ask hed like catch greatest bank robber world ever known.,ask hed like catch greatest bank robber world ever known.,[unused2],1,ever|ask|known|hed
515,205,lets go drive. frank need supplies. limo drives off. debbie zane,lets go drive. [unused0] need supplies. limo drives off. debbie zane,[unused0],0,off
516,207,"joe sha �theres always one ba bigger richer ers. came for, hell watch days. hell know add security guard, bring new teller. sees anything place, new cleaning man, window shade thats instead down, hell move next one. thats luxury entire world mark.","[unused2] sha �theres always one ba bigger richer ers. came for, hell watch days. hell know add security guard, bring new teller. sees anything place, new cleaning man, window shade thats instead down, hell move next one. thats luxury entire world mark.",[unused2],-1,know|add|shade|always|cleaning|bigger|richer|hell|�theres|instead|came|down|bring
517,210,"frank walks bank, takes leather case opens it, revealing checkbook. takes waldmann pen pocket, smiles female teller. hello. narrator need sh this. wife narrator goi oorway afternoon. frank turns check tees l. check teller, take it.","[unused0] walks bank, takes leather case opens it, revealing checkbook. takes waldmann pen pocket, smiles female teller. hello. narrator need sh this. wife narrator goi oorway afternoon. [unused0] turns check tees l. check teller, take it.",[unused0],1,takes|need|oorway|revealing|opens|smiles|turns|take|check|leather
518,211,"joe, amdursky, fox half asleep, waiting fbnarrator conference room. clock wall reads a.m. phone finally rings. even picks up, joe shaye starts smile.","[unused2], amdursky, fox half asleep, waiting fbnarrator conference room. clock wall reads a.m. phone finally rings. even picks up, [unused2] shaye starts smile.",[unused2],1,even|picks|waiting|reads|starts|finally
519,214,frank joe shaye sitting next back plane. window frank see skyline manhattan. amdursky fox smoking aisle.,[unused0] [unused2] shaye sitting next back plane. window [unused0] see skyline manhattan. amdursky fox smoking aisle.,[unused2],0,sitting|smoking|back
520,214,"joe, let call father land frank want talk sees television.","[unused2], let call father land [unused0] want talk sees television.",[unused0],1,sees|call|father|want|let
521,214,"father ead, frank. im sorry. frank turns joe. jou cont committed su �.cl didnt want one","father ead, [unused0]. im sorry. [unused0] turns [unused2]. jou cont committed su �.cl didnt want one",[unused2],1,father|committed|turns|want
522,214,suicide. no. thats imps ibl,suicide. no. thats imps ibl,[unused0],-1,imps
523,214,"found inside car, motor running, garage door shut.","found inside car, motor running, garage door shut.",[unused2],0,found
524,214,think say something like,think say something like,[unused0],1,
525,214,"okay, frank.","okay, [unused0].",[unused2],1,
526,214,"joe, im gonna sick frank use bathroom. joe quickly takes franks handcuffs, jumps seat runs bathroom. joe stands aisle amdursky fox. debbie zane","[unused2], im gonna sick [unused0] use bathroom. [unused2] quickly takes [unused0]s handcuffs, jumps seat runs bathroom. [unused2] stands aisle amdursky fox. debbie zane",[unused0],-1,seat|stands|quickly|takes
