,chapter,text,mask_sent,char,sentiment,keywords
404,274,"batman bring us batman thought batman would inspire good, madness alfred inspired good. spat face gothams criminals didnt think might casualties things always going get worse got better.","[unused0] bring us [unused0] thought [unused0] would inspire good, madness alfred inspired good. spat face gothams criminals didnt think might casualties things always going get worse got better.",[unused0],1,inspire|get|always|thought|going|worse|better|bring|didnt|alfred
405,274,"rachel, alfred...","rachel, alfred...",[unused0],0,alfred
406,274,batman looks alfred. alfred picks cowl.,[unused0] looks alfred. alfred picks cowl.,[unused0],0,looks|alfred
407,274,gotham needs hero. batman let joker blow half hell,gotham needs hero. [unused0] let [unused2] blow half hell,[unused0],-1,blow|needs
408,274,going wait me. dent doesnt know. never know...,going wait me. dent doesnt know. never know...,[unused0],0,know|never|going
409,274,"bandit, forest burma... catch alfred nods","bandit, forest burma... catch alfred nods",[unused0],0,alfred
410,278,im sorry rachel. nothing doctor says youre agonizing pain wont accept medication. youre refusing skin grafts,im sorry rachel. nothing doctor says youre agonizing pain wont accept medication. youre refusing skin grafts,[unused1],-1,refusing|says|agonizing
411,278,small two face. dent two face.,small two face. dent two face.,[unused1],0,
412,278,"i... gordon know tried warn me. im sorry. wuertz picked working nothing know picked rachel nothing dent, gordon need know men gordon trust.","i... [unused1] know tried warn me. im sorry. wuertz picked working nothing know picked rachel nothing dent, [unused1] need know men [unused1] trust.",[unused1],1,working|know|need|tried|picked
413,278,"im sorry, dent.","im sorry, dent.",[unused1],-1,
414,278,gordon takes last look dent. leaves.,[unused1] takes last look dent. leaves.,[unused1],0,takes
415,279,"thought let clown box.marongordon want him, gordon tell hell afternoon.","thought let clown box.maron[unused1] want him, [unused1] tell hell afternoon.",[unused1],-1,tell|thought|him|hell|want|let
416,281,"joker jumps top, slides pile.","[unused2] jumps top, slides pile.",[unused2],1,pile
417,281,joker told im man word. looks around wheres italian,[unused2] told im man word. looks around wheres italian,[unused2],1,looks|told
418,281,joker grabs gasoline thug.,[unused2] grabs gasoline thug.,[unused2],1,gasoline
419,281,im man simple tastes. joker like gunpowder. dynamite...,im man simple tastes. [unused2] like gunpowder. dynamite...,[unused2],1,
420,281,"chechen, furious, steps forwards. joker turns. jabs gun chechens face. chechens bodyguards react. jokers men draw them.","chechen, furious, steps forwards. [unused2] turns. jabs gun chechens face. chechens bodyguards react. [unused2]s men draw them.",[unused2],-1,turns|chechens|draw|them
421,281,joker plucks cigar chechens lips.joker narrator am.,[unused2] plucks cigar chechens lips.[unused2] narrator am.,[unused2],1,cigar
422,281,joker tosses cigar pile.,[unused2] tosses cigar pile.,[unused2],1,tosses
423,281,joker takes knife. tosses man.,[unused2] takes knife. tosses man.,[unused2],1,tosses|takes
424,281,cut offer little princes. lets show loyal hungry dog is.,cut offer little princes. lets show loyal hungry dog is.,[unused2],1,show
425,281,jokers men grab chechen.,[unused2]s men grab chechen.,[unused2],0,grab
426,281,joker watches towering flames. lau screams.,[unused2] watches towering flames. lau screams.,[unused2],-1,towering
427,281,joker pulls phone...,[unused2] pulls phone...,[unused2],1,pulls
428,283,"gordon men gearing take joker. detective turns tv bullpen joker narrator vision. world without batman. mob ground little profit police tried shut down, one block time... so... boring. ive change heart. narrator dont want mr. reese spoiling everything, narrator fun lets give someone else chance...","[unused1] men gearing take [unused2]. detective turns tv bullpen [unused2] narrator vision. world without [unused0]. mob ground little profit police tried shut down, one block time... so... boring. ive change heart. narrator dont want mr. reese spoiling everything, narrator fun lets give someone else chance...",[unused2],1,tried|gearing|want|give|spoiling|down|shut|else
429,283,gordon turns uniform cops.,[unused1] turns uniform cops.,[unused1],0,turns
430,283,"call every officer tell head nearest hospital start evac search. call transit authority, school board, prisons get every available bus hospital priority gotham general wheel everybody place right hunch thats bomb is.","call every officer tell head nearest hospital start evac search. call transit authority, school board, prisons get every available bus hospital priority gotham general wheel everybody place right hunch thats bomb is.",[unused1],1,evac|get|call|tell|gotham
431,283,thats dent is.,thats dent is.,[unused1],0,
432,284,get reese.,get reese.,[unused1],0,get
433,285,"batman alfred move elevator.batman narrator need plugged in, checking gordons men families.","[unused0] alfred move elevator.[unused0] narrator need plugged in, checking [unused1]s men families.",[unused0],0,checking|need|plugged|alfred
434,285,hospital admissions.,hospital admissions.,[unused0],0,
435,285,"middle day subtle, alfred.","middle day subtle, alfred.",[unused0],0,subtle|alfred
436,286,batmans lamborghini tears downtown.,[unused0]s lamborghini tears downtown.,[unused0],-1,downtown|lamborghini
437,288,gordon spots old man raising pistol gordon throws reese ground shots shatter laminated glass lobby. crowd surges directions,[unused1] spots old man raising pistol [unused1] throws reese ground shots shatter laminated glass lobby. crowd surges directions,[unused1],1,laminated|throws|raising|surges|shatter
438,288,get cars around back,get cars around back,[unused1],0,get|back
439,288,gordon hauls reese stairwell.,[unused1] hauls reese stairwell.,[unused1],0,
440,289,batman slows past chaos outside television station.,[unused0] slows past chaos outside television station.,[unused0],-1,slows
441,289,batman saw obrien richards...,[unused0] saw obrien richards...,[unused0],0,saw
442,291,gordon pulls shaken reese stairs...,[unused1] pulls shaken reese stairs...,[unused1],-1,shaken
443,292,gordon throws reese back. smiles.,[unused1] throws reese back. smiles.,[unused1],1,throws|back
444,292,"well, maybe batman save you.","well, maybe [unused0] save you.",[unused1],1,maybe|well|save|you
445,294,batman trails police van distance.batman narrator saw burns zachary... patrolman narrator dont know.,[unused0] trails police van distance.[unused0] narrator saw burns zachary... patrolman narrator dont know.,[unused0],0,trails|saw|know
446,294,theres least one batman dont know send information gordon,theres least one [unused0] dont know send information [unused1],[unused0],0,know
447,295,"gordons phone beeps. looks text. watch out. cops relatives gotham hospitals burke, ramirez, till...","[unused1]s phone beeps. looks text. watch out. cops relatives gotham hospitals burke, ramirez, till...",[unused1],0,watch|relatives|looks|out
448,296,"redhead turns joker, silenced pistol hand.","redhead turns [unused2], silenced pistol hand.",[unused2],1,turns|silenced
449,298,"gordon reading phone. erikson, berg. gordon looks sharply. considers uniformed cop nervously fingering shotgun.","[unused1] reading phone. erikson, berg. [unused1] looks sharply. considers uniformed cop nervously fingering shotgun.",[unused1],-1,fingering|sharply|looks|nervously|uniformed|reading
450,298,"berg, isnt","berg, isnt",[unused1],0,
451,299,joker draws closer dents bed. dent strains leather cuffs binding bed.,[unused2] draws closer dents bed. dent strains leather cuffs binding bed.,[unused2],-1,draws|bed|binding|closer|strains
452,299,"joker dont want hard feelings us, dent.","[unused2] dont want hard feelings us, dent.",[unused2],-1,want
453,299,joker loosens dents restraints.,[unused2] loosens dents restraints.,[unused2],1,loosens
454,299,"joker really look like guy plan, dent joker dont plan...the mob plans, cops plans. know joker am, dent","[unused2] really look like guy plan, dent [unused2] dont plan...the mob plans, cops plans. know [unused2] am, dent",[unused2],1,know|really|look
455,299,"im dog chasing cars... narrator wouldnt know one narrator caught it. narrator things. im wrench gears. narrator hate plans. yours, theirs, everyones. maroni plans. gordon plans. schemers trying control worlds. im schemer, narrator show schemers pathetic attempts control things really are. narrator say girlfriend nothing personal, know im telling truth...","im dog chasing cars... narrator wouldnt know one narrator caught it. narrator things. im wrench gears. narrator hate plans. yours, theirs, everyones. maroni plans. [unused1] plans. schemers trying control worlds. im schemer, narrator show schemers pathetic attempts control things really are. narrator say girlfriend nothing personal, know im telling truth...",[unused1],-1,telling|know|are|trying|control|caught|chasing|really|girlfriend
456,300,"batman roars past line traffic settle cars back police van, sitting red light.","[unused0] roars past line traffic settle cars back police van, sitting red light.",[unused0],0,sitting|roars|police|back
457,302,"gordon watches berg, mentally tracing trajectory shotgun barrel berg fiddles gun. gordon starts trying subtly unholster weapon.","[unused1] watches berg, mentally tracing trajectory shotgun barrel berg fiddles gun. [unused1] starts trying subtly unholster weapon.",[unused1],-1,subtly|trying|starts|tracing|mentally|gun
458,302,"im gonna need weapon, son.","im gonna need weapon, son.",[unused1],-1,need
459,303,batman watches driver pickup staring intently police van. lining up.,[unused0] watches driver pickup staring intently police van. lining up.,[unused0],0,intently|pickup|lining|staring|driver
460,304,"reese looks berg gordon. berg looks gordon, trembling, barrel gun inching lower car.","reese looks berg [unused1]. berg looks [unused1], trembling, barrel gun inching lower car.",[unused1],-1,lower|looks|trembling|inching
461,304,yeah. would why.,yeah. would why.,[unused1],1,why
462,305,"joker leans in, pressing head guns barrel.","[unused2] leans in, pressing head guns barrel.",[unused2],1,pressing|leans
463,305,"schemers put are. schemer. plans. look got you. joker joker best joker took plan, joker turned itself. look ive done city drums gas couple bullets. nobody panics expected people get killed. nobody panics things go according plan, even plan horrifying. joker tell press tomorrow gangbanger get shot, truckload soldiers blown up, nobody panics. part plan. joker say one little old mayor die, everybody loses minds introduce little anarchy, upset established order everything becomes chaos. im agent chaos. know thing chaos, dent","schemers put are. schemer. plans. look got you. [unused2] [unused2] best [unused2] took plan, [unused2] turned itself. look ive done city drums gas couple bullets. nobody panics expected people get killed. nobody panics things go according plan, even plan horrifying. [unused2] tell press tomorrow gangbanger get shot, truckload soldiers blown up, nobody panics. part plan. [unused2] say one little old mayor die, everybody loses minds introduce little anarchy, upset established order everything becomes chaos. im agent chaos. know thing chaos, dent",[unused2],-1,put|look|expected|introduce|according|even|turned|horrifying|itself|killed|are|done|upset|took|becomes|get|blown|got|established|you|loses
464,305,dent looks jokers eyes. finding meaning.,dent looks [unused2]s eyes. finding meaning.,[unused2],0,looks|finding
465,305,"joker looks coin. looks dent, admiringly.","[unused2] looks coin. looks dent, admiringly.",[unused2],1,looks|admiringly
466,305,youre talking.,youre talking.,[unused2],0,talking
467,307,"batman floors it, yanks wheel pull onto sidewalk","[unused0] floors it, yanks wheel pull onto sidewalk",[unused0],0,wheel|yanks
468,309,"pickup barrels van, full tilt last second batmans lamborghini slips alongside van pickup","pickup barrels van, full tilt last second [unused0]s lamborghini slips alongside van pickup",[unused0],0,van|alongside|lamborghini
469,310,"van jolts impact gordon leaps forward, pushing bergs shotgun barrel, fires roof gordon smashes berg head sidearm.","van jolts impact [unused1] leaps forward, pushing bergs shotgun barrel, fires roof [unused1] smashes berg head sidearm.",[unused1],0,forward|berg|fires|pushing
470,311,gordons men pull pickup driver cab gordon crouches lamborghini wreck help pull batman car. gordon recognizes pulls free.,[unused1]s men pull pickup driver cab [unused1] crouches lamborghini wreck help pull [unused0] car. [unused1] recognizes pulls free.,[unused1],1,pull|lamborghini|recognizes
471,311,"okay, mr. batman","okay, mr. [unused0]",[unused1],1,
472,311,"batman looks him, woozy. sits curb.","[unused0] looks him, woozy. sits curb.",[unused0],0,looks|him
473,311,call batman. batman think so.,call [unused0]. [unused0] think so.,[unused0],0,think
474,311,"brave thing, did.","brave thing, did.",[unused1],1,did
475,311,trying catch light,trying catch light,[unused0],0,trying
476,311,werent protecting van,werent protecting van,[unused1],0,protecting
477,311,batman turns sees police van first time.,[unused0] turns sees police van first time.,[unused0],0,turns
478,311,reese locks eyes batman. nods. gordon sizes batman batman crushed sports car.,reese locks eyes [unused0]. nods. [unused1] sizes [unused0] [unused0] crushed sports car.,[unused1],-1,sizes|crushed
479,311,"dont watch whole lot news, you, mr. batman","dont watch whole lot news, you, mr. [unused0]",[unused1],0,you
480,311,shrugs get little intense. think batman go hospital,shrugs get little intense. think [unused0] go hospital,[unused0],1,get|think
481,311,"today, gordon wouldnt.","today, [unused1] wouldnt.",[unused1],0,
482,312,joker walks calmly mostly deserted building.as walks pulls detonator pocket. strolling along pushes button... staggered explosions burst,[unused2] walks calmly mostly deserted building.as walks pulls detonator pocket. strolling along pushes button... staggered explosions burst,[unused2],1,strolling|deserted|button|burst|mostly|calmly
483,313,joker walks door...,[unused2] walks door...,[unused2],1,door
484,314,joker strolls steps windows blow series people dive cover engel piles school bus,[unused2] strolls steps windows blow series people dive cover engel piles school bus,[unused2],1,piles|dive|blow|strolls
485,315,gordon hears explosion.,[unused1] hears explosion.,[unused1],0,
486,315,gotham general... grabs phone get dent,gotham general... grabs phone get dent,[unused1],0,
487,317,joker gets onto bus. nods man wheel.,[unused2] gets onto bus. nods man wheel.,[unused2],1,gets
488,320,"must know many inside youve got patient lists, roll calls","must know many inside youve got patient lists, roll calls",[unused1],0,got|know
489,320,yeah whats guess dent,yeah whats guess dent,[unused1],1,guess
490,323,beautiful. isnt,beautiful. isnt,[unused0],1,
491,323,high frequency generatorreceiver.,high frequency generatorreceiver.,[unused0],0,
492,323,"ive got find man, lucius.","ive got find man, lucius.",[unused0],0,got
493,323,database null key encrypted. accessed one person.,database null key encrypted. accessed one person.,[unused0],0,encrypted
494,323,thats batman gave you. use it.,thats [unused0] gave you. use it.,[unused0],0,you|use|gave
495,323,batman points tv screen. fox turns. screen. joker shakes head graphic latest threat...,[unused0] points tv screen. fox turns. screen. [unused2] shakes head graphic latest threat...,[unused2],1,turns|head|shakes
496,323,take make people want join in..,take make people want join in..,[unused2],1,take|make|want
497,324,gordon watches screen. grave.,[unused1] watches screen. grave.,[unused1],-1,
498,324,"failed kill lawyer... ive got get bench game. so, is...","failed kill lawyer... ive got get bench game. so, is...",[unused2],-1,got|get|failed
499,325,"come nightfall, city mine, anyone left plays rules. dont want game, get now.","come nightfall, city mine, anyone left plays rules. dont want game, get now.",[unused2],1,left|come|get|now
500,325,bar patrons start moving... joker reaches camera,bar patrons start moving... [unused2] reaches camera,[unused2],1,reaches|start|moving
501,326,lucius sits console. batman moves,lucius sits console. [unused0] moves,[unused0],0,
502,326,"batman turns. fox looks him, serious.as long machine batman industries, narrator wont be.","[unused0] turns. fox looks him, serious.as long machine [unused0] industries, narrator wont be.",[unused0],0,turns|looks|him|long
503,328,gordon briefs mayor.,[unused1] briefs mayor.,[unused1],0,
504,328,"officers going every inch tunnels bridges, jokers threat theyre option.","officers going every inch tunnels bridges, [unused2]s threat theyre option.",[unused1],-1,going
505,328,"backed hours. leaves ferries thirty thousand waiting board. plus, corrections capacity, gordon want use ferry take prisoners island.","backed hours. leaves ferries thirty thousand waiting board. plus, corrections capacity, [unused1] want use ferry take prisoners island.",[unused1],-1,waiting|leaves|island|want
506,328,"theyre people least want stuck emergency. whatever jokers planning, good bet dents prisoners might involved. gordon want em here.","theyre people least want stuck emergency. whatever [unused2]s planning, good bet dents prisoners might involved. [unused1] want em here.",[unused1],-1,involved|here|least|want
507,331,"narrator took care wuertz, man inside gordons unit picked rachel mustve someone trusted.","narrator took care wuertz, man inside [unused1]s unit picked rachel mustve someone trusted.",[unused1],1,picked|trusted|took
508,338,"batman sits bat pod, cape blowing. listening.","[unused0] sits bat pod, cape blowing. listening.",[unused0],0,sits
509,338,fox theres something going ferries...,fox theres something going ferries...,[unused0],0,going
510,341,"batman looks out, across entire city skyline.","[unused0] looks out, across entire city skyline.",[unused0],0,looks|out
511,341,location joker,location [unused2],[unused0],1,
512,341,"batman fires bat pod cape shrinks pack form peels out, roaring night.","[unused0] fires bat pod cape shrinks pack form peels out, roaring night.",[unused0],0,shrinks|roaring|out|fires
513,342,barbara gordon answers phone.,barbara [unused1] answers phone.,[unused1],0,
514,345,"joker stares harbor, ferries. talking cell phone. holding detonator, two buttons.","[unused2] stares harbor, ferries. talking cell phone. holding detonator, two buttons.",[unused2],1,stares|holding|talking
515,345,remote blow boat.,remote blow boat.,[unused2],0,
516,346,joker hangs up. pilot prisoner ferry looks remote hands. prisoners begin yelling pushing. warden takes remote pilot cocks shotgun. men level weapons crowd.,[unused2] hangs up. pilot prisoner ferry looks remote hands. prisoners begin yelling pushing. warden takes remote pilot cocks shotgun. men level weapons crowd.,[unused2],-1,level|pushing|crowd|begin|yelling|looks|ferry|shotgun|hangs|takes
517,347,gordon looks ferries. phone rings.,[unused1] looks ferries. phone rings.,[unused1],0,looks
518,347,jokers location,[unused2]s location,[unused0],0,
519,348,batman roars along bat pod.,[unused0] roars along bat pod.,[unused0],0,roars
520,348,prewitt building. assemble building opposite.,prewitt building. assemble building opposite.,[unused0],0,
521,354,gordon looks swat leader.,[unused1] looks swat leader.,[unused1],0,looks
522,354,hostage situation.,hostage situation.,[unused1],0,
523,354,shooting gallery. whyd choose spot big windows,shooting gallery. whyd choose spot big windows,[unused1],0,shooting
524,354,likes view.,likes view.,[unused0],1,
525,354,barely hesitates lets it.,barely hesitates lets it.,[unused1],-1,barely|hesitates
526,354,"simple. joker, never is.","simple. [unused2], never is.",[unused0],1,never
527,354,"whats simple, every second dont take him, people ferries get closer blowing","whats simple, every second dont take him, people ferries get closer blowing",[unused1],0,get|him|closer|take|simple
528,354,wont happen.,wont happen.,[unused0],0,
529,354,hell blow theres time go,hell blow theres time go,[unused1],-1,blow
530,354,theres always catch,theres always catch,[unused0],0,catch|always
531,354,thats cant wait cant play games,thats cant wait cant play games,[unused1],-1,cant
532,354,batman turns.,[unused0] turns.,[unused0],0,turns
533,354,batman need five minutes. alone,[unused0] need five minutes. alone,[unused0],-1,alone|need
534,354,no. theres time. clear shots.,no. theres time. clear shots.,[unused1],-1,
535,354,gordon pulls gun. batman turns back. swats watch.,[unused1] pulls gun. [unused0] turns back. swats watch.,[unused1],-1,turns|watch|back
536,354,"batman leaps building, opens cape soars across gulf two buildings gordon puts weapon away. curses softly. turns swat leader.two minutes. breach.","[unused0] leaps building, opens cape soars across gulf two buildings [unused1] puts weapon away. curses softly. turns swat leader.two minutes. breach.",[unused0],-1,softly|away|opens|turns|leaps|puts
537,355,fox. batman need picture.,fox. [unused0] need picture.,[unused0],0,
538,357,levels transparency pulsing rhythmically... batman see people inside building...,levels transparency pulsing rhythmically... [unused0] see people inside building...,[unused0],0,pulsing|see|rhythmically
539,358,"joker standing window, looking handiwork. chechens dogs start barking. smiles.","[unused2] standing window, looking handiwork. chechens dogs start barking. smiles.",[unused2],1,standing|barking|looking|start
540,359,"batman reaches utility belt, sprays plastic onto glass lets harden punches window breaks quietly pieces stick laminate slips inside","[unused0] reaches utility belt, sprays plastic onto glass lets harden punches window breaks quietly pieces stick laminate slips inside",[unused0],1,sprays|quietly|reaches|stick|window
541,360,batmans eyes glow white uses sonar look corner. armed clown leaning corner...,[unused0]s eyes glow white uses sonar look corner. armed clown leaning corner...,[unused0],0,armed|look
542,363,"gordons phone rings.gordon hello barbara, calm","[unused1]s phone rings.[unused1] hello barbara, calm",[unused1],1,
543,363,dent hells going,dent hells going,[unused1],0,going
544,363,gordon looks across prewitt penthouse...,[unused1] looks across prewitt penthouse...,[unused1],0,looks
545,364,"batman grabs armed clown, drops him, silently. goes disarm weapon duct taped clowns hands.","[unused0] grabs armed clown, drops him, silently. goes disarm weapon duct taped clowns hands.",[unused0],-1,armed|him|drops|goes|silently|taped
546,364,"batman looks up. four clowns line windows, weapons duct taped hands. sonar. looks hostages crouched... patients doctors carrying weapons jokers men... swats rappel rooftop. stairwells, two teams prepping.","[unused0] looks up. four clowns line windows, weapons duct taped hands. sonar. looks hostages crouched... patients doctors carrying weapons [unused2]s men... swats rappel rooftop. stairwells, two teams prepping.",[unused0],-1,crouched|carrying|looks|prepping|rappel|duct
547,364,dont. move.,dont. move.,[unused0],0,
548,368,batman yanks clown along floor using grapple gun clown takes two next batman leaps nearest two shots shatter glass,[unused0] yanks clown along floor using grapple gun clown takes two next [unused0] leaps nearest two shots shatter glass,[unused0],-1,using|clown|shatter|leaps|takes
549,370,"hostages reel blast swats swoop in, aiming weapons clowns, throwing percussion grenades batman takes swats fists batarangs last swat aims batman behind doctor raises shotgun... behind doctor batman see wall swats preparing breach... batman vaults swat two foot kick doctors chest","hostages reel blast swats swoop in, aiming weapons clowns, throwing percussion grenades [unused0] takes swats fists batarangs last swat aims [unused0] behind doctor raises shotgun... behind doctor [unused0] see wall swats preparing breach... [unused0] vaults swat two foot kick doctors chest",[unused0],-1,reel|see|chest|fists|throwing|swat|preparing|swoop|aiming|shotgun|takes
550,372,"swats race find engel, terrified, next pile unconscious hostages, team leader, one end absailing rope tied around waist. batman them, weaving kicking, punching, and, one hand, clipping carabinners looped absailing rope onto webbing vests.","swats race find engel, terrified, next pile unconscious hostages, team leader, one end absailing rope tied around waist. [unused0] them, weaving kicking, punching, and, one hand, clipping carabinners looped absailing rope onto webbing vests.",[unused0],-1,them|tied|looped|webbing|find|terrified|weaving|absailing|clipping
551,372,batman steps back picks team leader swat weapons aim hurls team leader window... theswats watch go... rope pays out... one one yanked window...,[unused0] steps back picks team leader swat weapons aim hurls team leader window... theswats watch go... rope pays out... one one yanked window...,[unused0],-1,steps|back|watch|out|yanked|aim|pays
552,373,"sniper watches scope six man swat team soars window drops. line snaps taut hang, like mountaineering team crisis. batman, crouched broken window, secures line.","sniper watches scope six man swat team soars window drops. line snaps taut hang, like mountaineering team crisis. [unused0], crouched broken window, secures line.",[unused0],-1,crouched|mountaineering|secures|scope|window|snaps
553,373,batman looks right sniper raises grapple gun,[unused0] looks right sniper raises grapple gun,[unused0],-1,looks|raises
554,374,...into main office. joker there.,...into main office. [unused2] there.,[unused2],1,there
555,374,came. im touched.,came. im touched.,[unused2],0,came|touched
556,374,wheres detonator,wheres detonator,[unused0],0,
557,374,dogs leap batman smash ground...,dogs leap [unused0] smash ground...,[unused0],0,
558,377,"batman wrestles rotweilers blinding mass batman, black fur bared teeth","[unused0] wrestles rotweilers blinding mass [unused0], black fur bared teeth",[unused0],0,blinding|bared|wrestles
559,377,joker pops switchblade. moves mass batman kicks last dogs joker jabs knife batmans ribs,[unused2] pops switchblade. moves mass [unused0] kicks last dogs [unused2] jabs knife [unused0]s ribs,[unused2],1,mass|ribs|switchblade
560,377,old familiar places.,old familiar places.,[unused2],0,
561,377,batman recoils pain. joker butts knees,[unused0] recoils pain. [unused2] butts knees,[unused0],-1,recoils
562,382,batman flies backwards window glass flying joker kicks wooden brace holding steel frame batmans arms fly comes crashing onto neck saved protective gauntlets. batman grunts joker steps onto steel beam...,[unused0] flies backwards window glass flying [unused2] kicks wooden brace holding steel frame [unused0]s arms fly comes crashing onto neck saved protective gauntlets. [unused0] grunts [unused2] steps onto steel beam...,[unused2],1,arms|comes|flying|holding|crashing|flies|saved
563,382,"dont stop fighting, going miss fireworks.","dont stop fighting, going miss fireworks.",[unused2],1,going
564,382,wont fireworks.,wont fireworks.,[unused0],0,
565,382,batman struggles keep beam crushing neck...,[unused0] struggles keep beam crushing neck...,[unused0],-1,struggles|keep|crushing
566,384,batman indicates clock... twelve oclock.,[unused0] indicates clock... twelve oclock.,[unused0],0,indicates
567,384,"hoping prove deep down, ugly","hoping prove deep down, ugly",[unused0],-1,hoping|down|ugly|deep
568,384,joker looks clock...,[unused2] looks clock...,[unused2],1,looks
569,386,smile disappears jokers face.,smile disappears [unused2]s face.,[unused2],1,face|disappears
570,386,youre alone.,youre alone.,[unused0],-1,alone
571,386,"joker crouches down, hovering batmans face arms. shows remote.","[unused2] crouches down, hovering [unused0]s face arms. shows remote.",[unused2],1,hovering|remote|down|face
572,386,cant rely anyone days.,cant rely anyone days.,[unused2],0,rely
573,386,joker arms remote...,[unused2] arms remote...,[unused2],1,remote
574,386,batman looks him.,[unused0] looks him.,[unused0],0,looks|him
575,386,no. batman know get,no. [unused0] know get,[unused0],-1,know|get
576,386,"batmans scallop blades fire gauntlet, nailing joker chest arm staggers back batman, freed, leaps forward kicks edge grabs remote","[unused0]s scallop blades fire gauntlet, nailing [unused2] chest arm staggers back [unused0], freed, leaps forward kicks edge grabs remote",[unused0],1,back|nailing|edge|forward|leaps|fire|scallop
577,386,"joker giggles falls, enjoying ride. something slams leg, jerks stop batmans grapple.","[unused2] giggles falls, enjoying ride. something slams leg, jerks stop batmans grapple.",[unused2],1,enjoying|stop|falls
578,386,joker hollers pain batman hauls up.,[unused2] hollers pain [unused0] hauls up.,[unused0],-1,pain
579,386,"couldnt let go, could joker guess happens unstoppable force meets immovable object. truly incorruptible, arent","couldnt let go, could [unused2] guess happens unstoppable force meets immovable object. truly incorruptible, arent",[unused2],1,truly|happens
580,386,batman secures joker upside down. joker laughing.,[unused0] secures [unused2] upside down. [unused2] laughing.,[unused0],1,upside|secures|down
581,386,"youll padded cell, forever.","youll padded cell, forever.",[unused0],0,padded|forever
582,386,"maybe share it. theyll need double up, rate citys inhabitants losing minds...","maybe share it. theyll need double up, rate citys inhabitants losing minds...",[unused2],-1,theyll|maybe|double|losing
583,386,city showed full people ready believe good.,city showed full people ready believe good.,[unused0],1,believe|showed
584,386,joker looks him. twinkle eye.,[unused2] looks him. twinkle eye.,[unused2],1,looks|him
585,386,"till spirit breaks completely. find joker best them. get good look real dent, heroic things hes done. indicates ferry criminals straight back onto streets gotham understand true nature heroism. look didnt think id risk losing battle soul gotham fist fight youve got ace hole. mines dent.","till spirit breaks completely. find [unused2] best them. get good look real dent, heroic things hes done. indicates ferry criminals straight back onto streets gotham understand true nature heroism. look didnt think id risk losing battle soul gotham fist fight youve got ace hole. mines dent.",[unused2],1,them|get|understand|back|got|find|look|hes|completely|losing|done|straight|indicates
586,386,"batman hauls joker up, nose nose.","[unused0] hauls [unused2] up, nose nose.",[unused0],1,nose
587,386,joker took gothams white knight. joker brought level. wasnt hard madness like gravity. takes little push.,[unused2] took gothams white knight. [unused2] brought level. wasnt hard madness like gravity. takes little push.,[unused2],1,wasnt|brought|took|takes
588,386,joker laughs. batman leaves swats.,[unused2] laughs. [unused0] leaves swats.,[unused2],1,laughs|leaves
589,386,lucius. find dent.,lucius. find dent.,[unused0],0,find
590,387,"gordon gets car, gun drawn. makes way blackened wreck building...","[unused1] gets car, gun drawn. makes way blackened wreck building...",[unused1],-1,makes|gets|blackened
591,388,reply. gordon makes way deeper. stairs.,reply. [unused1] makes way deeper. stairs.,[unused1],-1,makes
592,389,"wham dent cracks gordon head gun. dent disarms gordon, rolls over. turns look enormous hole floor. side, moonlight, dent looks completely normal.","wham dent cracks [unused1] head gun. dent disarms [unused1], rolls over. turns look enormous hole floor. side, moonlight, dent looks completely normal.",[unused1],-1,completely|looks|rolls|look
593,389,gordon know. gordon here. trying save her.,[unused1] know. [unused1] here. trying save her.,[unused1],1,know|here|her|trying|save
594,389,"gordon couldnt.dent yes, could.","[unused1] couldnt.dent yes, could.",[unused1],1,
595,389,gordon trying fight mob,[unused1] trying fight mob,[unused1],-1,trying
596,389,dent. put gun down. youre going hurt family.,dent. put gun down. youre going hurt family.,[unused1],1,put|down|going|hurt
597,389,put gun down.,put gun down.,[unused1],-1,down|put|gun
598,389,dent moves gordon. brushes hair boys eyes muzzle. gordon snaps.,dent moves [unused1]. brushes hair boys eyes muzzle. [unused1] snaps.,[unused1],0,hair
599,389,"im sorry, dent. everything. but, please. please dont hurt him.","im sorry, dent. everything. but, please. please dont hurt him.",[unused1],1,him|please
600,391,"know theres situation. dont know who, what. theyre creating perimeter.","know theres situation. dont know who, what. theyre creating perimeter.",[unused1],1,theres|creating
601,391,"one needs escape, ones done anything wrong. nobody to.","one needs escape, ones done anything wrong. nobody to.",[unused1],-1,done|needs
602,391,"dont want hurt boy, dent.","dont want hurt boy, dent.",[unused0],1,hurt|want
603,391,dent turns. batman steps shadows.dent narrator want. whats fair. gordon batman thought could decent men indecent world. thought could lead example. thought rules could bent break... wrong. world cruel. shows coin morality cruel world chance. unbiased. unprejudiced. fair.,dent turns. [unused0] steps shadows.dent narrator want. whats fair. [unused1] [unused0] thought could decent men indecent world. thought could lead example. thought rules could bent break... wrong. world cruel. shows coin morality cruel world chance. unbiased. unprejudiced. fair.,[unused1],-1,fair|lead|thought|want|turns|bent|shows|decent
604,391,"nothing fair ever came barrel gun, dent.","nothing fair ever came barrel gun, dent.",[unused0],-1,ever|came
605,391,happened rachel wasnt chance. decided act. three. knew risks acted one. responsible consequences.,happened rachel wasnt chance. decided act. three. knew risks acted one. responsible consequences.,[unused0],-1,happened|decided|acted|knew
606,391,batman looks dents eyes. emotional.,[unused0] looks dents eyes. emotional.,[unused0],1,looks
